Image,Start,End,Ransac
ransaced_matches_[CBAR]_WV03_20180129203907_104001003831B500_18JAN29203907-P1BS-502167821020_01_P002_u08rf3031_[CBAR]_WV03_20170306205741_1040010028312700_17MAR06205741-P1BS-501542192010_01_P005_u08rf3031.csv,1581716550.695296,1581716550.987438,1
ransaced_matches_[IVAN]_WV01_20180429051730_1020010073CA5200_18APR29051730-P1BS-502285797010_01_P003_u08rf3031_[IVAN]_WV03_20170829015920_1040010031980900_17AUG29015920-P1BS-501669240030_01_P004_u08rf3031.csv,1581716552.99839,1581716553.422493,1
ransaced_matches_[CBAR]_WV03_20180129203907_104001003831B500_18JAN29203907-P1BS-502167821020_01_P002_u08rf3031_[CBAR]_orthoWV02_11MAR252238507-P1BS-103001000A308000_u08rf3031.csv,1581716553.429002,1581716553.778455,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20110917233319_103001000DB8F000_11SEP17233319-P1BS-052886791030_01_P001_u08rf3031.csv,1581716555.790195,1581716556.107908,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV01_20110927002219_1020010014DDD700_11SEP27002219-P1BS-052831483090_01_P001_u08rf3031.csv,1581716557.116608,1581716557.491189,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV01_20111121003010_1020010016B4EC00_11NOV21003010-P1BS-052831941040_01_P001_u08rf3031.csv,1581716559.501956,1581716559.873519,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20110831235645_103001000C56FB00_11AUG31235645-P1BS-052886813020_01_P001_u08rf3031.csv,1581716561.884539,1581716562.274873,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_QB02_20101019234953_101001000C755E00_10OCT19234953-M1BS-052501274100_01_P001_u08rf3031.csv,1581716562.281742,1581716562.652006,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_QB02_20071203001514_10100100076B4D00_07DEC03001514-M1BS-052811822090_01_P002_u08rf3031.csv,1581716565.664424,1581716566.068469,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20111003002411_103001000E311C00_11OCT03002411-P1BS-052886836050_01_P001_u08rf3031.csv,1581716566.075869,1581716566.443356,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20151209000527_103001004D122300_15DEC09000527-P1BS-500637525040_01_P002_u08rf3031.csv,1581716569.456171,1581716569.798129,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_QB02_20111111233436_101001000E72B400_11NOV11233436-M1BS-052813735060_01_P001_u08rf3031.csv,1581716569.804785,1581716570.124105,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_QB02_20091127001633_101001000AAEA400_09NOV27001633-M1BS-052274707010_01_P001_u08rf3031.csv,1581716572.134789,1581716572.58141,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20110916004717_103001000D211300_11SEP16004717-M1BS-052886830100_01_P001_u08rf3031.csv,1581716572.588091,1581716572.920986,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20150828000013_1030010047B74E00_15AUG28000013-P1BS-500579740070_01_P002_u08rf3031.csv,1581716576.935653,1581716577.388578,1
ransaced_matches_[EVEN]_WV03_20171121140309_104001003414FE00_17NOV21140309-P1BS-501896788080_01_P002_u08rf3031_[EVEN]_WV03_20171121140309_104001003414FE00_17NOV21140309-P1BS-501896788080_01_P002_u08rf3031.csv,1581716580.400575,1581716580.822408,1
ransaced_matches_[PGEO]_WV01_20091228235649_102001000B8F3A00_09DEC28235649-P1BS-052365552010_01_P001_u08rf3031_[PGEO]_WV02_20140112230550_103001002BD85300_14JAN12230550-P1BS-500129760150_01_P001_u08rf3031.csv,1581716580.829064,1581716581.205957,1
ransaced_matches_[ROOK]_WV01_20170112081136_102001005C8D6000_17JAN12081136-P1BS-501168201070_01_P003_u08rf3031_[ROOK]_WV01_20170113075028_1020010059CB9D00_17JAN13075028-P1BS-501156396100_01_P003_u08rf3031.csv,1581716583.216818,1581716583.606704,1
ransaced_matches_[ROOK]_WV01_20170112081136_102001005C8D6000_17JAN12081136-P1BS-501168201070_01_P003_u08rf3031_[ROOK]_WV01_20170112081217_102001005943D300_17JAN12081217-P1BS-501156378070_01_P003_u08rf3031.csv,1581716583.613403,1581716584.008611,1
ransaced_matches_[ROOK]_WV01_20170112081136_102001005C8D6000_17JAN12081136-P1BS-501168201070_01_P003_u08rf3031_[ROOK]_WV02_20170305052924_1030010065A00A00_17MAR05052924-P1BS-501212139050_01_P003_u08rf3031.csv,1581716586.019093,1581716586.454422,1
ransaced_matches_[ROOK]_WV01_20170112081136_102001005C8D6000_17JAN12081136-P1BS-501168201070_01_P003_u08rf3031_[ROOK]_WV01_20170408075342_102001005FBEF000_17APR08075342-P1BS-501280421010_01_P003_u08rf3031.csv,1581716587.463649,1581716587.857047,1
ransaced_matches_[MYAL]_WV02_20171103060842_10300100730FDE00_17NOV03060842-P1BS-501913030020_01_P001_u08rf3031_[MYAL]_WV02_20171103060842_10300100730FDE00_17NOV03060842-P1BS-501913030020_01_P001_u08rf3031.csv,1581716588.866327,1581716589.260305,1
ransaced_matches_[MYAL]_WV02_20171103060842_10300100730FDE00_17NOV03060842-P1BS-501913030020_01_P001_u08rf3031_[MYAL]_WV01_20180107085404_102001006CCE4800_18JAN07085404-P1BS-502004677080_01_P001_u08rf3031.csv,1581716590.269227,1581716590.652424,1
ransaced_matches_[BURK]_WV03_20180213180213_104001003893F600_18FEB13180213-P1BS-502167855060_01_P001_u08rf3031_[BURK]_WV02_20170327170236_1030010066BCFA00_17MAR27170236-P1BS-501374946010_01_P003_u08rf3031.csv,1581716592.662918,1581716593.020217,1
ransaced_matches_[BURK]_WV03_20180213180213_104001003893F600_18FEB13180213-P1BS-502167855060_01_P001_u08rf3031_[BURK]_WV01_20180118125111_102001006F2BC200_18JAN18125111-P1BS-502181039020_01_P001_u08rf3031.csv,1581716594.029027,1581716594.390495,1
ransaced_matches_[PAUL]_WV02_20170207130940_103001006479A100_17FEB07130940-P1BS-501177366030_01_P006_u08rf3031_[PAUL]_WV01_20170330155631_102001005DAEA900_17MAR30155631-P1BS-501284824050_01_P001_u08rf3031.csv,1581716595.399117,1581716595.784297,1
ransaced_matches_[PAUL]_WV02_20170207130940_103001006479A100_17FEB07130940-P1BS-501177366030_01_P006_u08rf3031_[PAUL]_WV02_20170207130940_103001006479A100_17FEB07130940-P1BS-501177366030_01_P006_u08rf3031.csv,1581716597.795109,1581716598.244229,1
ransaced_matches_[PAUL]_WV02_20170207130940_103001006479A100_17FEB07130940-P1BS-501177366030_01_P006_u08rf3031_[PAUL]_WV02_20170930134151_103001007193B900_17SEP30134151-P1BS-501676540030_01_P006_u08rf3031.csv,1581716600.255197,1581716600.69824,1
ransaced_matches_[PAUL]_WV02_20170207130940_103001006479A100_17FEB07130940-P1BS-501177366030_01_P006_u08rf3031_[PAUL]_WV01_20180602161639_1020010076645600_18JUN02161639-P1BS-502302546040_01_P005_u08rf3031.csv,1581716600.705022,1581716601.100241,1
ransaced_matches_[PAUL]_WV02_20180310132210_103001007A249000_18MAR10132210-P1BS-502128041040_01_P006_u08rf3031_[PAUL]_WV02_20170207130745_1030010063214300_17FEB07130745-P1BS-501176777070_01_P007_u08rf3031.csv,1581716601.107094,1581716601.406007,1
ransaced_matches_[PAUL]_WV02_20180310132210_103001007A249000_18MAR10132210-P1BS-502128041040_01_P006_u08rf3031_[PAUL]_WV01_20180603155512_102001006F4A0E00_18JUN03155512-P1BS-502347206090_01_P005_u08rf3031.csv,1581716609.426366,1581716610.32515,1
ransaced_matches_[PAUL]_WV02_20180310132210_103001007A249000_18MAR10132210-P1BS-502128041040_01_P006_u08rf3031_[PAUL]_WV03_20180324132912_10400100390F4900_18MAR24132912-P1BS-502105193080_01_P006_u08rf3031.csv,1581716610.332078,1581716611.277672,1
ransaced_matches_[PAUL]_WV02_20180310132210_103001007A249000_18MAR10132210-P1BS-502128041040_01_P006_u08rf3031_[PAUL]_WV01_20180602161639_1020010076645600_18JUN02161639-P1BS-502302546040_01_P005_u08rf3031.csv,1581716616.293264,1581716617.178147,1
ransaced_matches_[PAUL]_WV02_20180310132210_103001007A249000_18MAR10132210-P1BS-502128041040_01_P006_u08rf3031_[PAUL]_WV02_20171012125824_10300100711DBE00_17OCT12125824-P1BS-501866333080_01_P006_u08rf3031.csv,1581716618.186572,1581716619.022831,1
ransaced_matches_[BRDM]_orthoWV01_12NOV082056030-P1BS_R4C1-102001001E44BD00_u08rf3031_[BRDM]_WV01_20180108004242_102001006C274F00_18JAN08004242-P1BS-502002232100_01_P002_u08rf3031.csv,1581716625.040027,1581716625.375295,1
ransaced_matches_[BRDM]_orthoWV01_12NOV082056030-P1BS_R4C1-102001001E44BD00_u08rf3031_[BRDM]_orthoQB02_05OCT232129321-P1BS-10100100049AF100_u08rf3031.csv,1581716627.385754,1581716627.704999,1
ransaced_matches_[BRDM]_orthoWV01_12NOV082056030-P1BS_R4C1-102001001E44BD00_u08rf3031_[BRDM]_WV01_20180130002442_102001006FE52B00_18JAN30002442-P1BS-502183693030_01_P002_u08rf3031.csv,1581716627.711786,1581716628.021442,1
ransaced_matches_[MAWS]_orthoWV02_11FEB110444309-P1BS-10300100093C9600_u08rf3031_[MAWS]_WV03_20170422054018_104001002CC68E00_17APR22054018-P1BS-501557882040_01_P003_u08rf3031.csv,1581716634.038725,1581716634.915851,1
ransaced_matches_[MAWS]_orthoWV02_11FEB110444309-P1BS-10300100093C9600_u08rf3031_[MAWS]_WV02_20170416043835_1030010065BB0D00_17APR16043835-P1BS-501370805050_01_P003_u08rf3031.csv,1581716635.925166,1581716636.790396,1
ransaced_matches_[AVIA]_WV01_20171222162510_102001006F29AF00_17DEC22162510-P1BS-502007507020_01_P001_u08rf3031_[AVIA]_WV03_20171123143401_1040010034307A00_17NOV23143401-P1BS-501896798100_01_P008_u08rf3031.csv,1581716637.799656,1581716638.244515,1
ransaced_matches_[MAWS]_orthoWV02_11FEB110444309-P1BS-10300100093C9600_u08rf3031_[MAWS]_WV01_20171201082726_10200100680AFC00_17DEC01082726-P1BS-501884326010_01_P003_u08rf3031.csv,1581716640.254612,1581716641.135978,1
ransaced_matches_[AVIA]_WV01_20171222162510_102001006F29AF00_17DEC22162510-P1BS-502007507020_01_P001_u08rf3031_[AVIA]_WV01_20171222162510_102001006F29AF00_17DEC22162510-P1BS-502007507020_01_P001_u08rf3031.csv,1581716641.142791,1581716641.67778,1
ransaced_matches_[HOLL]_WV01_20170817045810_1020010066C15E00_17AUG17045810-P1BS-501634722030_01_P001_u08rf3031_[HOLL]_WV01_20170817045915_1020010065BA0900_17AUG17045915-P1BS-501625924030_01_P001_u08rf3031.csv,1581716648.69642,1581716649.522367,1
ransaced_matches_[HOLL]_WV01_20170817045810_1020010066C15E00_17AUG17045810-P1BS-501634722030_01_P001_u08rf3031_[HOLL]_WV02_20170914015016_103001006F8AC500_17SEP14015016-P1BS-501658827050_01_P004_u08rf3031.csv,1581716650.531416,1581716651.505695,1
ransaced_matches_[CURZ]_WV01_20170105025443_102001005BBEA100_17JAN05025443-P1BS-501168170010_01_P001_u08rf3031_[CURZ]_WV02_20171212235809_10300100768B9E00_17DEC12235809-P1BS-501973775070_01_P001_u08rf3031.csv,1581716654.518797,1581716654.984523,1
ransaced_matches_[HOLL]_WV01_20170817045810_1020010066C15E00_17AUG17045810-P1BS-501634722030_01_P001_u08rf3031_[HOLL]_WV02_20110130020056_10300100080C0400_11JAN30020056-P1BS-052549099030_01_P001_u08rf3031.csv,1581716655.993496,1581716656.807446,1
ransaced_matches_[DURO]_WV02_20171122125104_10300100734ADE00_17NOV22125104-P1BS-501913277070_01_P001_u08rf3031_[DURO]_WV03_20170416134606_104001002C9B9A00_17APR16134606-P1BS-501324013090_01_P001_u08rf3031.csv,1581716656.814167,1581716657.139214,1
ransaced_matches_[DURO]_WV02_20171122125104_10300100734ADE00_17NOV22125104-P1BS-501913277070_01_P001_u08rf3031_[DURO]_WV03_20170416134700_104001002B9B8500_17APR16134700-P1BS-501324047070_01_P001_u08rf3031.csv,1581716658.147786,1581716658.47452,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_QB02_20021028211657_1010010001603700_02OCT28211657-P1BS-052811836040_01_P001_u08rf3031.csv,1581716660.485575,1581716661.021777,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_WV02_20180112200209_1030010075091400_18JAN12200209-P1BS-502168016070_01_P001_u08rf3031.csv,1581716662.030706,1581716662.576717,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_QB02_20021026205629_10100100015F1C00_02OCT26205629-P1BS-052811836030_01_P001_u08rf3031.csv,1581716664.587835,1581716665.087612,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_WV02_20151215213103_103001004F719300_15DEC15213103-P1BS-500638401100_01_P006_u08rf3031.csv,1581716665.094346,1581716665.624935,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_WV01_20110214204700_10200100124AD800_11FEB14204700-P1BS-052831587010_01_P001_u08rf3031.csv,1581716669.639159,1581716670.17862,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031.csv,1581716671.18742,1581716671.784738,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_WV01_20091231211748_102001000BA9C800_09DEC31211748-P1BS-052371925010_01_P001_u08rf3031.csv,1581716674.796886,1581716675.35743,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_QB02_20111009203136_101001000E431300_11OCT09203136-P1BS-052732551020_01_P001_u08rf3031.csv,1581716675.364419,1581716675.950311,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_WV02_20170116200608_1030010065702400_17JAN16200608-P1BS-501669640090_01_P001_u08rf3031.csv,1581716677.960961,1581716678.514288,1
ransaced_matches_[CROZ]_QB02_20111113210525_101001000E758B00_11NOV13210525-P1BS-052813651100_01_P001_u08rf3031_[CROZ]_WV01_20101123213714_102001001087D800_10NOV23213714-P1BS-052503238010_01_P001_u08rf3031.csv,1581716680.524783,1581716681.083238,1
ransaced_matches_[EVEN]_WV02_20171217141305_1030010077B05D00_17DEC17141305-P1BS-501981646040_01_P002_u08rf3031_[EVEN]_orthoWV01_10DEC011353185-P1BS-10200100107A3C00_u16ns3031.csv,1581716682.092106,1581716682.554992,1
ransaced_matches_[EVEN]_WV02_20171217141305_1030010077B05D00_17DEC17141305-P1BS-501981646040_01_P002_u08rf3031_[EVEN]_orthoWV01_10DEC011353183-P1BS-10200100107A3C00_u08mr3031.csv,1581716683.563557,1581716684.038248,1
ransaced_matches_[CHRI]_WV03_20170915125119_10400100313F1600_17SEP15125119-P1BS-501946159070_01_P003_u08rf3031_[CHRI]_WV03_20170915125119_10400100313F1600_17SEP15125119-P1BS-501946159070_01_P003_u08rf3031.csv,1581716684.045159,1581716684.393062,1
ransaced_matches_[BSON]_QB02_20111010152009_101001000E446400_11OCT10152009-P1BS-052724780090_01_P001_u08rf3031_[BSON]_QB02_20110919154340_101001000E251300_11SEP19154340-P1BS-052813257080_01_P001_u08rf3031.csv,1581716688.407332,1581716688.888632,1
ransaced_matches_[BSON]_QB02_20111010152009_101001000E446400_11OCT10152009-P1BS-052724780090_01_P001_u08rf3031_[BSON]_QB02_20111010152009_101001000E446400_11OCT10152009-P1BS-052724780090_01_P001_u08rf3031.csv,1581716688.895771,1581716689.432558,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_WV01_20110927002219_1020010014DDD700_11SEP27002219-P1BS-052831483090_01_P001_u08rf3031.csv,1581716692.445078,1581716692.886311,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20100926234648_101001000C591600_10SEP26234648-P1BS-052812301040_01_P001_u08rf3031.csv,1581716694.896642,1581716695.275232,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20100903234228_101001000C3C1800_10SEP03234228-P1BS-052501268040_01_P001_u08rf3031.csv,1581716696.284259,1581716696.718385,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20101019234953_101001000C755E00_10OCT19234953-M1BS-052501274100_01_P001_u08rf3031.csv,1581716698.729176,1581716699.127444,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20101001235124_101001000C5F5300_10OCT01235124-M1BS-052476688010_01_P001_u08rf3031.csv,1581716699.134141,1581716699.539791,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20071130003037_1010010007686400_07NOV30003037-P1BS-052811822060_01_P002_u08rf3031.csv,1581716702.552902,1581716702.933993,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_WV02_20111003002411_103001000E311C00_11OCT03002411-P1BS-052886836050_01_P001_u08rf3031.csv,1581716702.940793,1581716703.373203,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20111111233436_101001000E72B400_11NOV11233436-M1BS-052813735060_01_P001_u08rf3031.csv,1581716705.384079,1581716705.808894,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_WV01_20100918001616_102001000E61C600_10SEP18001616-P1BS-052823400030_01_P001_u08rf3031.csv,1581716706.817985,1581716707.251985,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_WV02_20141119233456_103001003A738400_14NOV19233456-P1BS-500312944030_01_P001_u08rf3031.csv,1581716709.262686,1581716709.676678,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_QB02_20101009234022_101001000C69E500_10OCT09234022-P1BS-052476704010_01_P001_u08rf3031.csv,1581716711.687518,1581716712.150394,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_WV01_20130415234444_102001002237E700_13APR15234444-P1BS-500065788020_01_P002_u08rf3031.csv,1581716715.163714,1581716715.572022,1
ransaced_matches_[PGEO]_WV03_20170421003210_104001002CB30900_17APR21003210-P1BS-501459112070_01_P001_u08rf3031_[PGEO]_WV02_20110908003938_103001000D130B00_11SEP08003938-P1BS-052886893040_01_P001_u08rf3031.csv,1581716715.578452,1581716715.934355,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.csv,1581716717.945369,1581716718.389588,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_WV01_20170913232618_102001006652AE00_17SEP13232618-P1BS-501644265070_01_P004_u08rf3031.csv,1581716718.396514,1581716718.813931,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_WV01_20170908234200_10200100694FF300_17SEP08234200-P1BS-501634959100_01_P004_u08rf3031.csv,1581716721.827018,1581716722.25574,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_WV02_20170211204723_10300100631E8500_17FEB11204723-P1BS-501557959090_01_P003_u08rf3031.csv,1581716722.262607,1581716722.696463,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_orthoQB02_11SEP282058300-P1BS-101001000E32A600_u08rf3031.csv,1581716725.708393,1581716726.131459,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031.csv,1581716726.138466,1581716726.662241,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_orthoWV01_11DEC311411543-P1BS-10200100182C1700_u08rf3031.csv,1581716730.675525,1581716731.146892,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_orthoWV02_11MAR142239316-P1BS-103001000907FE00_u08rf3031.csv,1581716731.153505,1581716731.646358,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_WV03_20170306205741_1040010028312700_17MAR06205741-P1BS-501542192010_01_P005_u08rf3031.csv,1581716734.65801,1581716735.094627,1
ransaced_matches_[CBAR]_orthoWV02_12JAN211810367-P1BS-1030010010B9AA00_u08rf3031_[CBAR]_orthoWV02_12JAN282031122-P1BS-1030010011532B00_u08rf3031.csv,1581716735.101338,1581716735.550215,1
ransaced_matches_[ROOK]_WV01_20170801074749_102001006616AD00_17AUG01074749-P1BS-501627723090_01_P003_u08rf3031_[ROOK]_WV01_20170507081318_102001005F9ABC00_17MAY07081318-P1BS-501550675100_01_P003_u08rf3031.csv,1581716736.558245,1581716736.891652,1
ransaced_matches_[ROOK]_WV01_20170801074749_102001006616AD00_17AUG01074749-P1BS-501627723090_01_P003_u08rf3031_[ROOK]_WV02_20180302045611_1030010079A49200_18MAR02045611-P1BS-502097182030_01_P003_u08rf3031.csv,1581716736.898761,1581716737.208386,1
ransaced_matches_[ROOK]_WV01_20170801074749_102001006616AD00_17AUG01074749-P1BS-501627723090_01_P003_u08rf3031_[ROOK]_WV01_20170408075434_102001005E807800_17APR08075434-P1BS-501280690070_01_P003_u08rf3031.csv,1581716739.218158,1581716739.582876,1
ransaced_matches_[ROOK]_WV01_20170801074749_102001006616AD00_17AUG01074749-P1BS-501627723090_01_P003_u08rf3031_[ROOK]_WV01_20170112081136_102001005C8D6000_17JAN12081136-P1BS-501168201070_01_P003_u08rf3031.csv,1581716739.589285,1581716739.974487,1
ransaced_matches_[ROOK]_WV01_20170801074749_102001006616AD00_17AUG01074749-P1BS-501627723090_01_P003_u08rf3031_[ROOK]_WV01_20170408075342_102001005FBEF000_17APR08075342-P1BS-501280421010_01_P003_u08rf3031.csv,1581716741.985048,1581716742.342309,1
ransaced_matches_[CURZ]_WV02_20110205000342_1030010009B07B00_11FEB05000342-P1BS-052549110060_01_P001_u08rf3031_[CURZ]_WV01_20170815023453_1020010065701600_17AUG15023453-P1BS-501625902040_01_P001_u08rf3031.csv,1581716746.355833,1581716746.978712,1
ransaced_matches_[CURZ]_WV02_20110205000342_1030010009B07B00_11FEB05000342-P1BS-052549110060_01_P001_u08rf3031_[CURZ]_WV01_20170105025443_102001005BBEA100_17JAN05025443-P1BS-501168170010_01_P001_u08rf3031.csv,1581716747.987556,1581716748.59114,1
ransaced_matches_[MACK]_WV02_20170122230212_1030010064C91200_17JAN22230212-P1BS-501669366060_01_P003_u08rf3031_[MACK]_WV01_20171113023053_102001006972D800_17NOV13023053-P1BS-501922609010_01_P009_u08rf3031.csv,1581716752.605694,1581716753.197522,1
ransaced_matches_[MACK]_WV02_20170122230212_1030010064C91200_17JAN22230212-P1BS-501669366060_01_P003_u08rf3031_[MACK]_WV02_20170103230401_1030010062B65B00_17JAN03230401-P1BS-501557889090_01_P001_u08rf3031.csv,1581716753.204684,1581716753.816626,1
ransaced_matches_[MACK]_WV02_20170122230212_1030010064C91200_17JAN22230212-P1BS-501669366060_01_P003_u08rf3031_[MACK]_WV02_20160228234134_1030010052992800_16FEB28234134-P1BS-500638389010_01_P001_u08rf3031.csv,1581716756.828835,1581716757.361382,1
ransaced_matches_[LSAY]_WV03_20160106155349_1040010017248A00_16JAN06155349-P1BS-500638717080_01_P001_u08rf3031_[LSAY]_WV02_20110308161721_103001000985F400_11MAR08161721-P1BS-052883921030_01_P001_u08rf3031.csv,1581716758.369875,1581716758.972918,1
ransaced_matches_[NORF]_WV02_20180323202906_103001007C303300_18MAR23202906-P1BS-502143627070_01_P008_u08rf3031_[NORF]_WV02_20180323202906_103001007C303300_18MAR23202906-P1BS-502143627070_01_P008_u08rf3031.csv,1581716760.983383,1581716761.316665,1
ransaced_matches_[LSAY]_WV03_20160106155349_1040010017248A00_16JAN06155349-P1BS-500638717080_01_P001_u08rf3031_[LSAY]_WV03_20160106155349_1040010017248A00_16JAN06155349-M1BS-500638717080_01_P001_u08rf3031.csv,1581716762.325359,1581716762.947993,1
ransaced_matches_[SAXU]_WV02_20171012125820_10300100711DBE00_17OCT12125820-P1BS-501866333080_01_P002_u08rf3031_[SAXU]_WV02_20171012125820_10300100711DBE00_17OCT12125820-P1BS-501866333080_01_P002_u08rf3031.csv,1581716762.954764,1581716763.262501,1
ransaced_matches_[ROOK]_WV02_20180226054330_103001007A0BC900_18FEB26054330-P1BS-502205275010_01_P001_u08rf3031_[ROOK]_WV01_20170113075028_1020010059CB9D00_17JAN13075028-P1BS-501156396100_01_P003_u08rf3031.csv,1581716764.270188,1581716764.628249,1
ransaced_matches_[ROOK]_WV02_20180226054330_103001007A0BC900_18FEB26054330-P1BS-502205275010_01_P001_u08rf3031_[ROOK]_WV01_20170408075434_102001005E807800_17APR08075434-P1BS-501280690070_01_P003_u08rf3031.csv,1581716765.637136,1581716765.949317,1
